ID,# of Calls / Emails
78891,150.294
78892,114.467
78893,83.998
78894,151.009
78895,115.182
78896,77.5611
78897,45.8804
78898,115.897
78899,39.4435
78900,10.2421
78901,14.1758
78902,78.9915
78903,10.2421
78904,79.7067
78905,40.8739
78906,3.80524
78907,10.2421
78908,10.2421
78909,10.2421
78910,3.80524
78911,10.2421
78912,10.2421
78913,3.80524
78914,4.52045
78915,3.80524
78916,10.2421
78917,10.2421
78918,10.2421
78919,16.3214
78920,16.3214
78921,335.532
78922,20.9703
78923,16.3214
78924,336.247
78925,315.554
78926,276.809
78927,237.275
78928,338.751
78929,23.4735
78930,18.1095
78931,17.3942
78932,341.187
78933,317.342
78934,208.448
78935,139.141
78936,62.6878
78937,25.6192
78938,25.6192
78939,23.4735
78940,22.4007
78941,27.7648
78942,24.1887
78943,23.1159
78944,22.4007
78945,80.2498
78946,344.763
78947,82.3954
78948,105.097
78949,324.494
78950,70.5945
78951,77.7466
78952,84.5411
78953,82.3954
78954,3.80524
78955,3.80524
78956,3.80524
78957,39.4435
78958,40.1588
78959,77.5611
78960,77.5611
78961,114.467
78962,114.467
78963,149.578
78964,149.578
78965,182.342
78966,182.7
78967,225.969
78968,225.969
78969,250.704
78970,250.704
78971,271.496
78972,271.496
78973,272.212
78974,288.019
78975,288.019
78976,300.01
78977,300.01
78978,307.281
78979,307.281
78980,309.718
78981,309.718
78982,307.281
78983,307.281
78984,300.01
78985,300.01
78986,288.019
78987,288.734
78988,250.704
78989,251.061
78990,212.242
78991,212.242
78992,182.343
78993,182.343
78994,149.578
78995,149.578
78996,114.467
78997,114.467
78998,77.5611
78999,77.5611
79000,39.4435
79001,39.4435
79002,3.80524
79003,3.80524
79004,3.80524
79005,3.80524
79006,3.80524
79007,3.80524
79008,3.80524
79009,3.80524
79010,3.80524
79011,3.80524
79012,3.80524
79013,4.16284
79014,3.80524
79015,3.80524
79016,3.80524
79017,3.80524
79018,3.80524
79019,3.80524
79020,10.2421
79021,10.2421
79022,10.2421
79023,3.80524
79024,10.2421
79025,10.2421
79026,10.2421
79027,10.2421
79028,5.95087
79029,5.23566
79030,619.86
79031,560.131
79032,5.23566
79033,553.575
79034,542.298
79035,120.904
79036,282.582
79037,13.4606
79038,371.275
79039,24.3687
79040,156.015
79041,159.508
79042,6.66608
79043,41.5892
79044,78.9915
79045,149.578
79046,188.779
79047,225.116
79048,14.5334
79049,40.6278
79050,221.54
79051,470.456
79052,313.809
79053,122.119
79054,80.0643
79055,116.255
79056,182.7
79057,232.405
79058,92.9347
79059,7.7389
79060,90.0737
79061,116.97
79062,151.366
79063,183.415
79064,225.969
79065,257.141
79066,15.2486
79067,58.0249
79068,248.284
79069,152.082
79070,184.13
79071,226.684
79072,250.704
79073,277.933
79074,129.486
79075,18.1095
79076,125.91
79077,373.395
79078,9.88453
79079,9.16932
79080,367.674
79081,184.846
79082,227.399
79083,271.496
79084,294.456
79085,331.483
79086,389.782
79087,228.114
79088,252.134
79089,272.212
79090,288.019
79091,306.447
79092,352.38
79093,228.829
79094,252.849
79095,272.927
79096,288.734
79097,300.01
79098,313.718
79099,273.642
79100,289.449
79101,300.725
79102,307.281
79103,316.155
79104,274.357
79105,290.164
79106,301.441
79107,307.997
79108,309.718
79109,313.718
79110,302.156
79111,308.712
79112,307.281
79113,306.447
79114,202.761
79115,309.427
79116,311.148
79117,307.997
79118,300.01
79119,294.456
79120,301.441
79121,288.734
79122,257.141
79123,302.513
79124,289.807
79125,251.061
79126,218.679
79127,290.522
79128,251.776
79129,212.242
79130,188.779
79131,252.492
79132,182.343
79133,156.015
79134,149.578
79135,120.904
79136,150.294
79137,114.467
79138,83.998
79139,77.5611
79140,45.8804
79141,39.4435
79142,10.2421
79143,3.80524
79144,10.2421
79145,3.80524
79146,10.2421
79147,3.80524
79148,3.80524
79149,10.2421
79150,3.80524
79151,10.2421
79152,6.30848
79153,5.59326
79154,10.2421
79155,8.45411
79156,7.7389
79157,4.52045
79158,8.45411
79159,7.7389
79160,6.66608
79161,7.38129
79162,6.66608
79163,5.95087
79164,5.23566
79165,5.95087
79166,4.52045
79167,17.3942
79168,18.8247
79169,17.7518
79170,16.3214
79171,14.1758
79172,16.3214
79173,15.6062
79174,240.493
79175,210.593
79176,103.666
79177,28.48
79178,27.7648
79179,25.6192
79180,24.904
79181,25.6192
79182,26.3344
79183,3.80524
79184,3.80524
79185,3.80524
79186,3.80524
79187,3.80524
79188,3.80524
79189,39.4435
79190,39.4435
79191,77.5611
79192,77.5611
79193,114.467
79194,149.578
79195,149.578
79196,182.342
79197,182.7
79198,225.969
79199,225.969
79200,250.704
79201,250.704
79202,271.496
79203,271.496
79204,288.019
79205,288.019
79206,300.01
79207,300.01
79208,307.281
79209,307.281
79210,309.718
79211,309.718
79212,307.281
79213,307.281
79214,300.01
79215,300.01
79216,288.019
79217,288.734
79218,250.704
79219,251.061
79220,251.776
79221,212.242
79222,212.242
79223,182.343
79224,182.343
79225,149.578
79226,149.578
79227,114.467
79228,114.467
79229,115.182
79230,77.5611
79231,77.5611
79232,39.4435
79233,39.4435
79234,3.80524
79235,3.80524
79236,3.80524
79237,3.80524
79238,3.80524
79239,3.80524
79240,3.80524
79241,3.80524
79242,3.80524
79243,3.80524
79244,3.80524
79245,3.80524
79246,3.80524
79247,3.80524
79248,3.80524
79249,3.80524
79250,3.80524
79251,3.80524
79252,3.80524
79253,10.2421
79254,10.2421
79255,10.2421
79256,10.2421
79257,10.2421
79258,39.4435
79259,195.393
79260,5.95087
79261,5.23566
79262,120.904
79263,12.7454
79264,279.006
79265,586.221
79266,526.491
79267,371.275
79268,24.3687
79269,114.467
79270,156.015
79271,41.5892
79272,149.578
79273,188.779
79274,116.255
79275,182.7
79276,232.405
79277,439.841
79278,9.16932
79279,8.45411
79280,7.7389
79281,90.0737
79282,183.415
79283,257.141
79284,58.0249
79285,248.284
79286,152.082
79287,184.13
79288,277.933
79289,16.679
79290,184.846
79291,227.399
79292,251.419
79293,271.496
79294,294.456
79295,17.3942
79296,338.635
79297,396.934
79298,228.114
79299,272.212
79300,288.019
79301,306.447
79302,359.532
79303,299.803
79304,144.586
79305,12.0302
79306,9.88453
79307,252.849
79308,272.927
79309,288.734
79310,300.01
79311,313.718
79312,261.789
79313,12.7454
79314,12.0302
79315,11.3149
79316,102.282
79317,256.068
79318,273.642
79319,289.449
79320,307.281
79321,316.155
79322,18.1094
79323,68.5598
79324,14.1758
79325,12.0302
79326,276.354
79327,147.906
79328,7.38129
79329,290.164
79330,301.441
79331,309.718
79332,313.718
79333,110.503
79334,302.156
79335,308.712
79336,310.433
79337,307.281
79338,306.447
79339,209.913
79340,16.3214
79341,15.6062
79342,12.7454
79343,144.462
79344,202.761
79345,309.427
79346,311.148
79347,307.997
79348,300.01
79349,294.456
79350,14.891
79351,10.9573
79352,10.2421
79353,9.52692
79354,8.81171
79355,309.427
79356,301.441
79357,288.734
79358,257.141
79359,9.88453
79360,9.16932
79361,8.45411
79362,7.7389
79363,302.513
79364,289.807
79365,251.061
79366,218.679
79367,9.88453
79368,8.45411
79369,7.7389
79370,47.8244
79371,290.522
79372,251.776
79373,212.242
79374,188.779
79375,27.0315
79376,252.492
79377,212.957
79378,182.343
79379,156.015
79380,253.207
79381,213.673
79382,183.058
79383,149.578
79384,120.904
79385,14.1758
79386,150.294
79387,114.467
79388,83.998
79389,115.182
79390,77.5611
79391,45.8804
79392,6.66608
79393,115.897
79394,39.4435
79395,10.2421
79396,10.2421
79397,10.2421
79398,10.2421
79399,10.2421
79400,10.2421
79401,10.2421
79402,3.80524
79403,10.2421
79404,10.2421
79405,3.80524
79406,3.80524
79407,14.1758
79408,27.0496
79409,29.9104
79410,321.634
79411,33.8441
79412,149.512
79413,73.8129
79414,71.3097
79415,33.1289
79416,83.1107
79417,78.8194
79418,310.118
79419,105.812
79420,3.80524
79421,3.80524
79422,3.80524
79423,3.80524
79424,39.4435
79425,77.5611
79426,114.467
79427,114.467
79428,149.578
79429,182.342
79430,182.7
79431,225.969
79432,225.969
79433,226.684
79434,250.704
79435,250.704
79436,252.134
79437,271.496
79438,271.496
79439,288.019
79440,288.019
79441,300.01
79442,300.01
79443,307.281
79444,307.281
79445,309.718
79446,309.718
79447,307.281
79448,307.281
79449,300.01
79450,300.01
79451,288.019
79452,288.734
79453,250.704
79454,212.242
79455,212.242
79456,182.343
79457,182.343
79458,149.578
79459,149.578
79460,114.467
79461,114.467
79462,77.5611
79463,39.4435
79464,39.4435
79465,40.1587
79466,3.80524
79467,3.80524
79468,3.80524
79469,3.80524
79470,3.80524
79471,3.80524
79472,3.80524
79473,3.80524
79474,3.80524
79475,3.80524
79476,3.80524
79477,3.80524
79478,3.80524
79479,3.80524
79480,3.80524
79481,10.2421
79482,10.2421
79483,21.9182
79484,6.66608
79485,3.80524
79486,10.2421
79487,131.733
79488,553.575
79489,6.66608
79490,83.998
79491,120.904
79492,24.3687
79493,156.015
79494,115.182
79495,149.578
79496,188.779
79497,232.405
79498,16.679
79499,92.9347
79500,90.0737
79501,257.141
79502,226.684
79503,250.704
79504,277.933
79505,294.456
79506,252.134
79507,306.447
79508,288.734
79509,300.01
79510,313.718
79511,316.155
79512,313.718
79513,307.281
79514,306.447
79515,209.913
79516,294.456
79517,257.141
79518,18.8247
79519,218.679
79520,188.779
79521,156.015
79522,120.904
79523,83.998
79524,45.8804
79525,23.1159
79526,19.5399
79527,6.66608
79528,10.2421
79529,10.2421
79530,8.0965
79531,10.2421
79532,10.2421
79533,10.2421
79534,10.2421
79535,10.2421
79536,233.698
79537,19.5399
79538,259.941
79539,16.3214
79540,70.2369
79541,324.494
79542,246.215
79543,215.6
79544,146.294
79545,84.5411
79546,338.684
79547,85.9715
79548,3.80524
79549,3.80524
79550,3.80524
79551,3.80524
79552,77.5611
79553,114.467
79554,149.578
79555,149.578
79556,182.342
79557,225.969
79558,225.969
79559,250.704
79560,250.704
79561,271.496
79562,271.496
79563,288.019
79564,288.019
79565,300.01
79566,300.01
79567,307.281
79568,309.718
79569,309.718
79570,307.281
79571,307.281
79572,300.01
79573,300.01
79574,288.019
79575,288.734
79576,250.704
79577,251.061
79578,212.242
79579,212.242
79580,182.343
79581,182.343
79582,149.578
79583,149.578
79584,150.294
79585,114.467
79586,114.467
79587,77.5611
79588,77.5611
79589,39.4435
79590,39.4435
79591,3.80524
79592,3.80524
79593,3.80524
79594,3.80524
79595,3.80524
79596,3.80524
79597,3.80524
79598,3.80524
79599,3.80524
79600,3.80524
79601,3.80524
79602,3.80524
79603,3.80524
79604,3.80524
79605,3.80524
79606,3.80524
79607,10.2421
79608,10.2421
79609,10.2421
79610,10.2421
79611,10.2421
79612,10.2421
79613,3.80524
79614,45.8804
79615,553.575
79616,195.393
79617,5.95087
79618,24.3687
79619,5.95087
79620,78.2763
79621,114.467
79622,156.015
79623,78.9915
79624,149.578
79625,188.779
79626,232.405
79627,257.141
79628,250.704
79629,277.933
79630,294.456
79631,306.447
79632,313.718
79633,316.155
79634,306.447
79635,14.1758
79636,294.456
79637,23.8311
79638,85.1686
79639,14.1758
79640,136.316
79641,8.81171
79642,257.141
79643,12.0302
79644,10.5997
79645,218.679
79646,20.2551
79647,18.1094
79648,17.3942
79649,12.0302
79650,11.3149
79651,9.16932
79652,8.45411
79653,188.779
79654,9.16932
79655,252.492
79656,182.343
79657,156.015
79658,12.7454
79659,149.578
79660,120.904
79661,114.467
79662,83.998
79663,45.8804
79664,14.891
79665,10.2421
79666,14.1758
79667,13.4606
79668,12.7454
79669,12.0302
79670,11.3149
79671,10.5997
79672,10.2421
79673,40.8739
79674,3.80524
79675,3.80524
79676,18.4671
79677,17.7518
79678,33.4685
79679,32.7532
79680,10.2421
79681,12.0302
79682,10.2421
79683,8.0965
79684,5.95087
79685,5.23566
79686,3.80524
79687,10.2421
79688,4.16284
79689,10.2421
79690,10.2421
79691,4.52045
79692,3.80524
79693,4.52045
79694,10.2421
79695,17.0366
79696,15.6062
79697,16.3214
79698,17.0366
79699,18.1095
79700,287.895
79701,27.7648
79702,76.3162
79703,3.80524
79704,3.80524
79705,3.80524
79706,3.80524
79707,3.80524
79708,3.80524
79709,3.80524
79710,3.80524
79711,39.4435
79712,77.5611
79713,114.467
79714,114.467
79715,149.578
79716,149.578
79717,182.342
79718,182.7
79719,225.969
79720,225.969
79721,250.704
79722,250.704
79723,251.419
79724,271.496
79725,271.496
79726,288.019
79727,288.019
79728,300.01
79729,300.01
79730,307.281
79731,307.281
79732,307.997
79733,309.718
79734,309.718
79735,307.281
79736,307.281
79737,300.01
79738,300.01
79739,288.019
79740,288.734
79741,250.704
79742,251.061
79743,212.242
79744,212.242
79745,182.343
79746,182.343
79747,149.578
79748,149.578
79749,114.467
79750,114.467
79751,77.5611
79752,77.5611
79753,39.4435
79754,39.4435
79755,3.80524
79756,3.80524
79757,3.80524
79758,3.80524
79759,3.80524
79760,3.80524
79761,3.80524
79762,3.80524
79763,3.80524
79764,3.80524
79765,3.80524
79766,3.80524
79767,3.80524
79768,3.80524
79769,3.80524
79770,10.2421
79771,3.80524
79772,10.2421
79773,10.2421
79774,10.2421
79775,10.2421
79776,10.2421
79777,3.80524
79778,10.2421
79779,6.66608
79780,3.80524
79781,613.304
79782,553.575
79783,5.23566
79784,4.52045
79785,39.4435
79786,116.047
79787,542.298
79788,387.082
79789,5.95087
79790,5.23566
79791,40.1588
79792,120.904
79793,371.275
79794,24.3687
79795,5.95087
79796,78.2763
79797,114.467
79798,156.015
79799,258.929
79800,41.5892
79801,149.578
79802,188.779
79803,122.119
79804,7.02369
79805,80.0643
79806,150.651
79807,182.7
79808,232.405
79809,195.931
79810,16.679
79811,192.355
79812,284.624
79813,92.9347
79814,8.45411
79815,183.415
79816,225.969
79817,257.141
79818,17.3942
79819,8.45411
79820,152.082
79821,184.13
79822,226.684
79823,250.704
79824,277.933
79825,18.1095
79826,17.3942
79827,16.679
79828,213.888
79829,367.674
79830,184.846
79831,227.399
79832,251.419
79833,271.496
79834,294.456
79835,389.782
79836,228.114
79837,252.134
79838,272.212
79839,288.019
79840,306.447
79841,294.081
79842,228.829
79843,252.849
79844,288.734
79845,300.01
79846,313.718
79847,321.519
79848,106.573
79849,185.919
79850,253.565
79851,300.725
79852,307.281
79853,316.155
79854,14.1758
79855,13.4606
79856,12.7454
79857,147.906
79858,7.38129
79859,309.718
79860,313.718
79861,14.1758
79862,26.8661
79863,8.0965
79864,7.38129
79865,307.281
79866,306.447
79867,8.81171
79868,8.0965
79869,7.38129
79870,302.871
79871,309.427
79872,311.148
79873,300.01
79874,294.456
79875,10.2421
79876,8.0965
79877,7.38129
79878,6.66608
79879,309.427
79880,288.734
79881,257.141
79882,10.5997
79883,9.16932
79884,302.513
79885,289.807
79886,218.679
79887,9.16932
79888,290.522
79889,212.242
79890,188.779
79891,9.16932
79892,27.0315
79893,252.492
79894,212.957
79895,182.343
79896,156.015
79897,20.2551
79898,18.1094
79899,15.9638
79900,33.8578
79901,12.0302
79902,11.3149
79903,9.16932
79904,11.9397
79905,11.2245
79906,253.207
79907,183.058
79908,120.904
79909,22.5817
79910,14.891
79911,14.1758
79912,13.4606
79913,12.0302
79914,214.388
79915,183.773
79916,150.294
79917,83.998
79918,14.1758
79919,12.0302
79920,9.88453
79921,184.488
79922,151.009
79923,115.182
79924,45.8804
79925,14.891
79926,9.88453
79927,151.724
79928,115.897
79929,78.2763
79930,10.2421
79931,21.6855
79932,19.5399
79933,14.891
79934,14.1758
79935,13.4606
79936,12.7454
79937,116.612
79938,78.9915
79939,10.2421
79940,14.1758
79941,13.4606
79942,12.7454
79943,11.315
79944,9.88453
79945,8.81171
79946,8.0965
79947,7.38129
79948,79.7067
79949,4.52045
79950,3.80524
79951,16.3214
79952,13.4606
79953,16.231
79954,15.5157
79955,41.5891
79956,5.23566
79957,4.52045
79958,3.80524
79959,10.2421
79960,3.80524
79961,10.2421
79962,76.8946
79963,62.5904
79964,3.80524
79965,102.125
79966,42.3953
79967,6.30847
79968,10.2421
79969,10.2421
79970,157.89
79971,7.02369
79972,82.895
79973,193.717
79974,15.2486
79975,14.1758
79976,13.4606
79977,21.6855
79978,13.4606
79979,12.7454
79980,159.349
79981,220.2
79982,278.499
79983,9.16932
79984,8.45411
79985,7.38129
79986,6.66608
79987,4.52045
79988,5.23566
79989,14.891
79990,17.7518
79991,315.554
79992,316.627
79993,20.9703
79994,20.2551
79995,239.063
79996,20.2551
79997,209.163
79998,175.684
79999,176.399
80000,64.8335
80001,66.2639
80002,29.9104
80003,29.9104
80004,26.692
80005,195.969
80006,17.0366
80007,35.9897
80008,28.48
80009,307.257
80010,9.16932
80011,3.80524
80012,3.80524
80013,3.80524
80014,3.80524
80015,3.80524
80016,3.80524
80017,39.4435
80018,39.4435
80019,77.5611
80020,77.5611
80021,114.467
80022,114.467
80023,149.578
80024,149.578
80025,182.342
80026,182.7
80027,225.969
80028,225.969
80029,250.704
80030,250.704
80031,271.496
